cfheps_amount,zip,month,timely_issuance,agency_action
2097.00,11226,2023-12-01,Timely,N/A
2043.00,11226,2023-12-01,Timely,N/A
750.00,11226,2023-12-01,Timely,N/A
1050.00,11226,2023-12-01,Timely,N/A
204.28,11226,2023-12-01,Timely,N/A
2949.00,11226,2023-12-01,Timely,N/A
400.82,11226,2023-12-01,Timely,N/A
1947.40,11226,2023-12-01,Timely,N/A
2085.00,11226,2023-12-01,Timely,N/A
2107.70,11226,2023-12-01,Timely,N/A
1549.90,11226,2023-12-01,Timely,N/A
2448.60,11226,2023-12-01,Timely,N/A
2304.00,11226,2023-12-01,Timely,N/A
3052.00,11226,2023-12-01,Timely,N/A
1810.35,11226,2023-12-01,Timely,N/A
847.30,11226,2023-12-01,Timely,N/A
1290.00,11226,2023-12-01,Timely,N/A
1046.00,11226,2023-12-01,Timely,N/A
814.70,11226,2023-12-01,Timely,N/A
777.04,11226,2023-12-01,Timely,N/A
1274.68,11226,2023-12-01,Timely,N/A
502.90,11226,2023-12-01,Timely,N/A
1991.40,11226,2023-12-01,Timely,N/A
1618.90,11226,2023-12-01,Timely,N/A
2556.00,11226,2023-12-01,Timely,N/A
780.20,11226,2023-12-01,Timely,N/A
444.31,11226,2023-12-01,Timely,N/A
1442.00,11226,2023-12-01,Timely,N/A
2304.50,11226,2023-12-01,Timely,N/A
1592.76,11226,2023-12-01,Timely,N/A
2739.84,11226,2023-12-01,Timely,N/A
585.00,11226,2023-12-01,Timely,N/A
805.26,11226,2023-12-01,Timely,N/A
1780.00,11226,2023-12-01,Timely,N/A
891.84,11226,2023-12-01,Timely,N/A
2420.90,11226,2023-12-01,Timely,N/A
2097.00,11226,2023-12-01,Timely,N/A
1911.00,11226,2023-12-01,Timely,N/A
2210.00,11226,2023-12-01,Timely,N/A
2210.00,11226,2023-12-01,Timely,N/A
1526.54,11226,2023-12-01,Timely,N/A
388.70,11226,2023-12-01,Timely,N/A
2556.00,11226,2023-12-01,Timely,N/A
1587.00,11226,2023-12-01,Timely,N/A
2010.44,11226,2023-12-01,Timely,N/A
1889.00,11226,2023-12-01,Timely,N/A
2506.60,11226,2023-12-01,Timely,N/A
2556.00,11226,2023-12-01,Timely,N/A
1815.00,11226,2023-12-01,Timely,N/A
1480.12,11226,2023-12-01,Timely,N/A
2520.00,11226,2023-12-01,Timely,N/A
2210.00,11226,2023-12-01,Timely,N/A
989.03,11226,2023-12-01,Timely,N/A
1630.61,11226,2023-12-01,Timely,N/A
2391.00,11226,2023-12-01,Timely,N/A
1944.65,11226,2023-12-01,Timely,N/A
585.00,11226,2023-12-01,Timely,N/A
2083.45,11226,2023-12-01,Timely,N/A
1397.35,11226,2023-12-01,Timely,N/A
809.23,11226,2023-12-01,Timely,N/A
2713.00,11226,2023-12-01,Timely,N/A
3354.30,11226,2023-12-01,Timely,N/A
1271.13,11226,2023-12-01,Timely,N/A
1730.00,11226,2023-12-01,Timely,N/A
1366.52,11226,2023-12-01,Timely,N/A
2097.00,11226,2023-12-01,Timely,N/A
1632.17,11226,2023-12-01,Timely,N/A
2168.28,11226,2023-12-01,Timely,N/A
1502.13,11226,2023-12-01,Timely,N/A
4942.90,11226,2023-12-01,Timely,N/A
2077.00,11226,2023-12-01,Timely,N/A
2216.00,11226,2023-12-01,Timely,N/A
989.60,11226,2023-12-01,Timely,N/A
1911.23,11226,2023-12-01,Timely,N/A
2210.00,11226,2023-12-01,Timely,N/A
1065.00,11226,2023-12-01,Timely,N/A
2696.00,11226,2023-12-01,Timely,N/A
967.60,11226,2023-12-01,Timely,N/A
1320.80,11226,2023-12-01,Timely,N/A
1950.00,11226,2023-12-01,Timely,N/A
1109.15,11226,2023-12-01,Timely,N/A
2097.00,11226,2023-12-01,Timely,N/A
1115.00,11226,2023-12-01,Timely,N/A
3002.00,11226,2023-12-01,Timely,N/A
819.90,11226,2023-12-01,Timely,N/A
2622.15,11226,2023-12-01,Timely,N/A
2097.00,11226,2023-12-01,Timely,N/A
2443.60,11226,2023-12-01,Timely,N/A
836.96,11226,2023-12-01,Timely,N/A
2186.00,11226,2023-12-01,Timely,N/A
1589.00,11226,2023-12-01,Timely,N/A
782.11,11226,2023-12-01,Timely,N/A
2461.42,11226,2023-12-01,Timely,N/A
1730.00,11226,2023-12-01,Timely,N/A
1685.00,11226,2023-12-01,Timely,N/A
1696.00,11226,2023-12-01,Timely,N/A
1153.38,11226,2023-12-01,Timely,N/A
1079.00,11226,2023-12-01,Timely,N/A
1589.00,11226,2023-12-01,Timely,N/A
1523.00,11226,2023-12-01,Timely,N/A
1950.00,11226,2023-12-01,Timely,N/A
1596.31,11226,2023-12-01,Timely,N/A
2556.00,11226,2023-12-01,Timely,N/A
856.71,11226,2023-12-01,Timely,N/A
985.00,11226,2023-12-01,Timely,N/A
2640.27,11226,2023-12-01,Timely,N/A
1633.00,11226,2023-12-01,Timely,N/A
939.88,11226,2023-12-01,Timely,N/A
2489.60,11226,2023-12-01,Timely,N/A
2097.00,11226,2023-12-01,Timely,N/A
1053.00,11226,2023-12-01,Timely,N/A
1846.00,11226,2023-12-01,Timely,N/A
1389.77,11226,2023-12-01,Timely,N/A
1793.05,11226,2023-12-01,Timely,N/A
1641.00,11226,2023-12-01,Timely,N/A
2018.70,11226,2023-12-01,Timely,N/A
830.33,11226,2023-12-01,Timely,N/A
2884.00,11226,2023-12-01,Timely,N/A
2077.00,11226,2023-12-01,Timely,N/A
1893.90,11226,2023-12-01,Timely,N/A
1014.00,11226,2023-12-01,Timely,N/A
1857.00,11226,2023-12-01,Timely,N/A
551.28,11226,2023-12-01,Timely,N/A
2050.00,11226,2023-12-01,Timely,N/A
1684.99,11226,2023-12-01,Timely,N/A
2097.00,11226,2023-12-01,Timely,N/A
1025.00,11226,2023-12-01,Timely,N/A
2097.00,11226,2023-12-01,Timely,N/A
1396.99,11226,2023-12-01,Timely,N/A
2097.00,11226,2023-12-01,Timely,N/A
1065.00,11226,2023-12-01,Timely,N/A
915.57,11226,2023-12-01,Timely,N/A
1817.00,11226,2023-12-01,Timely,N/A
2097.00,11226,2023-12-01,Timely,N/A
1086.14,11226,2023-12-01,Timely,N/A
75.11,11226,2023-12-01,Timely,N/A
985.00,11226,2023-12-01,Timely,N/A
599.65,11226,2023-12-01,Timely,N/A
1759.37,11226,2023-12-01,Timely,N/A
975.91,11226,2023-12-01,Timely,N/A
2308.01,11226,2023-12-01,Timely,N/A
2097.00,11226,2023-12-01,Timely,N/A
750.00,11226,2023-12-01,Timely,N/A
2001.53,11226,2023-12-01,Timely,N/A
995.59,11226,2023-12-01,Timely,N/A
1835.00,11226,2023-12-01,Timely,N/A
2234.00,11226,2023-12-01,Timely,N/A
1115.00,11226,2023-12-01,Timely,N/A
1892.00,11226,2023-12-01,Timely,N/A
1457.79,11226,2023-12-01,Timely,N/A
960.93,11226,2023-12-01,Timely,N/A
1232.00,11226,2023-12-01,Timely,N/A
2499.46,11226,2023-12-01,Timely,N/A
1043.20,11226,2023-12-01,Timely,N/A
741.65,11226,2023-12-01,Timely,N/A
1196.50,11226,2023-12-01,Timely,N/A
879.57,11226,2023-12-01,Timely,N/A
162.63,11226,2023-12-01,Timely,N/A
863.27,11226,2023-12-01,Timely,N/A
396.60,11226,2023-12-01,Timely,N/A
1040.00,11226,2023-12-01,Timely,N/A
2097.00,11226,2023-12-01,Timely,N/A
2030.90,11226,2023-12-01,Timely,N/A
2026.41,11226,2023-12-01,Timely,N/A
1040.00,11226,2023-12-01,Timely,N/A
2036.74,11226,2023-12-01,Timely,N/A
949.32,11226,2023-12-01,Timely,N/A
2178.00,11226,2023-12-01,Timely,N/A
750.00,11226,2023-12-01,Timely,N/A
815.18,11226,2023-12-01,Timely,N/A
1007.55,11226,2023-12-01,Timely,N/A
750.00,11226,2023-12-01,Timely,N/A
1690.50,11226,2023-12-01,Timely,N/A
585.00,11226,2023-12-01,Timely,N/A
1599.00,11226,2023-12-01,Timely,N/A
1583.17,11226,2023-12-01,Timely,N/A
1102.07,11226,2023-12-01,Timely,N/A
683.23,11226,2023-12-01,Timely,N/A
1764.00,11226,2023-12-01,Timely,N/A
1616.66,11226,2023-12-01,Timely,N/A
1960.00,11226,2023-12-01,Timely,N/A
1501.62,11226,2023-12-01,Timely,N/A
896.85,11226,2023-12-01,Timely,N/A
1041.90,11226,2023-12-01,Timely,N/A
2235.67,11226,2023-12-01,Timely,N/A
1800.00,11226,2023-12-01,Timely,N/A
1367.70,11226,2023-12-01,Timely,N/A
861.15,11226,2023-12-01,Timely,N/A
1906.00,11226,2023-12-01,Timely,N/A
1300.00,11226,2023-12-01,Timely,N/A
2191.26,11226,2023-12-01,Timely,N/A
2656.78,11226,2023-12-01,Timely,N/A
2587.84,11226,2023-12-01,Timely,N/A
750.00,11226,2023-12-01,Timely,N/A
1620.00,11226,2023-12-01,Timely,N/A
1265.50,11226,2023-12-01,Timely,N/A
1159.72,11226,2023-12-01,Timely,N/A
247.89,11226,2023-12-01,Timely,N/A
623.06,11226,2023-12-01,Timely,N/A
517.60,11226,2023-12-01,Timely,N/A
2210.00,11226,2023-12-01,Timely,N/A
500.38,11226,2023-12-01,Timely,N/A
1499.00,11226,2023-12-01,Timely,N/A
2143.57,11226,2023-12-01,Timely,N/A
1941.00,11226,2023-12-01,Timely,N/A
2797.96,11226,2023-12-01,Timely,N/A
1481.60,11226,2023-12-01,Timely,N/A
1928.00,11226,2023-12-01,Timely,N/A
2603.24,11226,2023-12-01,Timely,N/A
2695.53,11226,2023-12-01,Timely,N/A
840.23,11226,2023-12-01,Timely,N/A
860.90,11226,2023-12-01,Timely,N/A
598.80,11226,2023-12-01,Timely,N/A
2262.44,11226,2023-12-01,Timely,N/A
2097.00,11226,2023-12-01,Timely,N/A
1023.02,11226,2023-12-01,Timely,N/A
1535.00,11226,2023-12-01,Timely,N/A
2097.00,11226,2023-12-01,Timely,N/A
2825.68,11226,2023-12-01,Timely,N/A
1912.00,11226,2023-12-01,Timely,N/A
1736.65,11226,2023-12-01,Timely,N/A
895.90,11226,2023-12-01,Timely,N/A
1072.11,11226,2023-12-01,Timely,N/A
750.00,11226,2023-12-01,Timely,N/A
2820.00,11226,2023-12-01,Timely,N/A
1120.70,11226,2023-12-01,Timely,N/A
2142.00,11226,2023-12-01,Timely,N/A
383.91,11226,2023-12-01,Timely,N/A
2693.00,11226,2023-12-01,Timely,N/A
1730.00,11226,2023-12-01,Timely,N/A
3599.00,11226,2023-12-01,Timely,N/A
1901.97,11226,2023-12-01,Timely,N/A
1525.00,11226,2023-12-01,Timely,N/A
2172.00,11226,2023-12-01,Timely,N/A
744.85,11226,2023-12-01,Timely,N/A
3045.00,11226,2023-12-01,Timely,N/A
2928.00,11226,2023-12-01,Timely,N/A
947.28,11226,2023-12-01,Timely,N/A
3314.00,11226,2023-12-01,Timely,N/A
750.00,11226,2023-12-01,Timely,N/A
1516.00,11226,2023-12-01,Timely,N/A
2418.47,11226,2023-12-01,Timely,N/A
1119.50,11226,2023-12-01,Timely,N/A
2278.74,11226,2023-12-01,Timely,N/A
983.60,11226,2023-12-01,Timely,N/A
905.70,11226,2023-12-01,Timely,N/A
585.00,11226,2023-12-01,Timely,N/A
1651.00,11226,2023-12-01,Timely,N/A
2377.00,11226,2023-12-01,Timely,N/A
2711.74,11226,2023-12-01,Timely,N/A
1312.68,11226,2023-12-01,Timely,N/A
2210.00,11226,2023-12-01,Timely,N/A
2400.00,11226,2023-12-01,Timely,N/A
618.98,11226,2023-12-01,Timely,N/A
750.00,11226,2023-12-01,Timely,N/A
1671.25,11226,2023-12-01,Timely,N/A
2191.95,11226,2023-12-01,Timely,N/A
1979.45,11226,2023-12-01,Timely,N/A
678.59,11226,2023-12-01,Timely,N/A
1825.00,11226,2023-12-01,Timely,N/A
1358.24,11226,2023-12-01,Timely,N/A
1897.00,11226,2023-12-01,Timely,N/A
1800.00,11226,2023-12-01,Timely,N/A
2489.00,11226,2023-12-01,Timely,N/A
2949.00,11226,2023-12-01,Timely,N/A
1844.22,11226,2023-12-01,Timely,N/A
1181.72,11226,2023-12-01,Timely,N/A
529.60,11226,2023-12-01,Timely,N/A
1583.83,11226,2023-12-01,Timely,N/A
1548.95,11226,2023-12-01,Timely,N/A
1050.00,11226,2023-12-01,Timely,N/A
431.15,11226,2023-12-01,Timely,N/A
1510.00,11226,2023-12-01,Timely,N/A
2427.50,11226,2023-12-01,Timely,N/A
1153.70,11226,2023-12-01,Timely,N/A
2562.78,11226,2023-12-01,Timely,N/A
1157.00,11226,2023-12-01,Timely,N/A
536.20,11226,2023-12-01,Timely,N/A
2219.99,11226,2023-12-01,Timely,N/A
1014.00,11226,2023-12-01,Timely,N/A
1956.45,11226,2023-12-01,Timely,N/A
2045.00,11226,2023-12-01,Timely,N/A
2764.00,11226,2023-12-01,Timely,N/A
641.06,11226,2023-12-01,Timely,N/A
2579.94,11226,2023-12-01,Timely,N/A
1141.00,11226,2023-12-01,Timely,N/A
1005.80,11226,2023-12-01,Timely,N/A
2155.00,11226,2023-12-01,Timely,N/A
829.09,11226,2023-12-01,Timely,N/A
2541.00,11226,2023-12-01,Timely,N/A
2547.00,11226,2023-12-01,Timely,N/A
2576.00,11226,2023-12-01,Timely,N/A
491.56,11226,2023-12-01,Timely,N/A
2541.00,11226,2023-12-01,Timely,N/A
1107.00,11226,2023-12-01,Timely,N/A
542.53,11226,2023-12-01,Timely,N/A
1626.85,11226,2023-12-01,Timely,N/A
2802.00,11226,2023-12-01,Timely,N/A
592.31,11226,2023-12-01,Timely,N/A
628.75,11226,2023-12-01,Timely,N/A
2497.50,11226,2023-12-01,Timely,N/A
132.60,11226,2023-12-01,Timely,N/A
1016.66,11226,2023-12-01,Timely,N/A
1115.00,11226,2023-12-01,Timely,N/A
1066.22,11226,2023-12-01,Timely,N/A
915.06,11226,2023-12-01,Timely,N/A
1018.00,11226,2023-12-01,Timely,N/A
750.00,11226,2023-12-01,Timely,N/A
1607.67,11226,2023-12-01,Timely,N/A
1935.00,11226,2023-12-01,Timely,N/A
2145.00,11226,2023-12-01,Timely,N/A
750.00,11226,2023-12-01,Timely,N/A
1435.00,11226,2023-12-01,Timely,N/A
1031.00,11226,2023-12-01,Timely,N/A
2035.00,11226,2023-12-01,Timely,N/A
2560.29,11226,2023-12-01,Timely,N/A
1646.00,11226,2023-12-01,Timely,N/A
2213.00,11226,2023-12-01,Timely,N/A
2557.00,11226,2023-12-01,Timely,N/A
3191.00,11226,2023-12-01,Timely,N/A
585.00,11226,2023-12-01,Timely,N/A
703.98,11226,2023-12-01,Timely,N/A
2333.00,11226,2023-12-01,Timely,N/A
1974.33,11226,2023-12-01,Timely,N/A
585.70,11226,2023-12-01,Timely,N/A
570.55,11226,2023-12-01,Timely,N/A
2391.00,11226,2023-12-01,Timely,N/A
2602.89,11226,2023-12-01,Timely,N/A
1705.60,11226,2023-12-01,Timely,N/A
2630.02,11226,2023-12-01,Timely,N/A
2097.00,11226,2023-12-01,Timely,N/A
1524.23,11226,2023-12-01,Timely,N/A
1346.60,11226,2023-12-01,Timely,N/A
879.48,11226,2023-12-01,Timely,N/A
2859.00,11226,2023-12-01,Timely,N/A
2100.67,11226,2023-12-01,Timely,N/A
1130.00,11226,2023-12-01,Timely,N/A
2263.82,11226,2023-12-01,Timely,N/A
1941.00,11226,2023-12-01,Timely,N/A
3308.00,11226,2023-12-01,Timely,N/A
2029.00,11226,2023-12-01,Timely,N/A
1495.41,11226,2023-12-01,Timely,N/A
2489.00,11226,2023-12-01,Timely,N/A
2317.23,11226,2023-12-01,Timely,N/A
3084.00,11226,2023-12-01,Timely,N/A
2186.72,11226,2023-12-01,Timely,N/A
2582.70,11226,2023-12-01,Timely,N/A
2078.00,11226,2023-12-01,Timely,N/A
569.00,11226,2023-12-01,Timely,N/A
1694.36,11226,2023-12-01,Timely,N/A
2210.00,11226,2023-12-01,Timely,N/A
583.84,11226,2023-12-01,Timely,N/A
2216.00,11226,2023-12-01,Timely,N/A
2272.00,11226,2023-12-01,Timely,N/A
2696.00,11226,2023-12-01,Timely,N/A
2389.65,11226,2023-12-01,Timely,N/A
1093.03,11226,2023-12-01,Timely,N/A
2526.00,11226,2023-12-01,Timely,N/A
998.00,11226,2023-12-01,Timely,N/A
1392.96,11226,2023-12-01,Timely,N/A
1592.00,11226,2023-12-01,Timely,N/A
2521.90,11226,2023-12-01,Timely,N/A
1733.88,11226,2023-12-01,Timely,N/A
2287.00,11226,2023-12-01,Timely,N/A
1300.00,11226,2023-12-01,Timely,N/A
1597.70,11226,2023-12-01,Timely,N/A
1211.80,11226,2023-12-01,Timely,N/A
1427.50,11226,2023-12-01,Timely,N/A
1998.83,11226,2023-12-01,Timely,N/A
1720.58,11226,2023-12-01,Timely,N/A
1872.00,11226,2023-12-01,Timely,N/A
2284.82,11226,2023-12-01,Timely,N/A
1992.00,11226,2023-12-01,Timely,N/A
2537.00,11226,2023-12-01,Timely,N/A
1018.91,11226,2023-12-01,Timely,N/A
2146.60,11226,2023-12-01,Timely,N/A
2097.00,11226,2023-12-01,Timely,N/A
2075.09,11226,2023-12-01,Timely,N/A
1952.74,11226,2023-12-01,Timely,N/A
1509.03,11226,2023-12-01,Timely,N/A
1580.61,11226,2023-12-01,Timely,N/A
613.12,11226,2023-12-01,Timely,N/A
2346.25,11226,2023-12-01,Timely,N/A
2572.00,11226,2023-12-01,Timely,N/A
1232.18,11226,2023-12-01,Timely,N/A
2129.34,11226,2023-12-01,Timely,N/A
2764.00,11226,2023-12-01,Timely,N/A
2097.00,11226,2023-12-01,Timely,N/A
1885.90,11226,2023-12-01,Timely,N/A
1341.48,11226,2023-12-01,Timely,N/A
108.85,11226,2023-12-01,Timely,N/A
2097.00,11226,2023-12-01,Timely,N/A
2097.00,11226,2023-12-01,Timely,N/A
2949.00,11226,2023-12-01,Timely,N/A
2436.12,11226,2023-12-01,Timely,N/A
1741.08,11226,2023-12-01,Timely,N/A
2210.00,11226,2023-12-01,Timely,N/A
1461.60,11226,2023-12-01,Timely,N/A
794.96,11226,2023-12-01,Timely,N/A
559.08,11226,2023-12-01,Timely,N/A
2097.00,11226,2023-12-01,Timely,N/A
1762.07,11226,2023-12-01,Timely,N/A
2168.98,11226,2023-12-01,Timely,N/A
1843.48,11226,2023-12-01,Timely,N/A
1163.00,11226,2023-12-01,Timely,N/A
2150.90,11226,2023-12-01,Timely,N/A
1551.65,11226,2023-12-01,Timely,N/A
2541.00,11226,2023-12-01,Timely,N/A
856.70,11226,2023-12-01,Timely,N/A
1507.00,11226,2023-12-01,Timely,N/A
928.75,11226,2023-12-01,Timely,N/A
3194.10,11226,2023-12-01,Timely,N/A
1970.73,11226,2023-12-01,Timely,N/A
1851.00,11226,2023-12-01,Timely,N/A
1039.00,11226,2023-12-01,Timely,N/A
1585.00,11226,2023-12-01,Timely,N/A
2172.00,11226,2023-12-01,Timely,N/A
1696.00,11226,2023-12-01,Timely,N/A
662.31,11226,2023-12-01,Timely,N/A
2675.39,11226,2023-12-01,Timely,N/A
2093.12,11226,2023-12-01,Timely,N/A
2210.00,11226,2023-12-01,Timely,N/A
1994.20,11226,2023-12-01,Timely,N/A
2391.00,11226,2023-12-01,Timely,N/A
1730.00,11226,2023-12-01,Timely,N/A
1092.05,11226,2023-12-01,Timely,N/A
2489.00,11226,2023-12-01,Timely,N/A
2399.00,11226,2023-12-01,Timely,N/A
1326.28,11226,2023-12-01,Timely,N/A
1730.30,11226,2023-12-01,Timely,N/A
1999.00,11226,2023-12-01,Timely,N/A
2097.00,11226,2023-12-01,Timely,N/A
2260.00,11226,2023-12-01,Timely,N/A
1084.57,11226,2023-12-01,Timely,N/A
1742.00,11226,2023-12-01,Timely,N/A
1316.75,11226,2023-12-01,Timely,N/A
1671.00,11226,2023-12-01,Timely,N/A
2186.07,11226,2023-12-01,Timely,N/A
1414.80,11226,2023-12-01,Timely,N/A
1539.00,11226,2023-12-01,Timely,N/A
2391.00,11226,2023-12-01,Timely,N/A
1180.00,11226,2023-12-01,Timely,N/A
1540.80,11226,2023-12-01,Timely,N/A
491.27,11226,2023-12-01,Timely,N/A
2107.30,11226,2023-12-01,Timely,N/A
2928.00,11226,2023-12-01,Timely,N/A
1072.10,11226,2023-12-01,Timely,N/A
1858.44,11226,2023-12-01,Timely,N/A
2172.00,11226,2023-12-01,Timely,N/A
631.80,11226,2023-12-01,Timely,N/A
2149.20,11226,2023-12-01,Timely,N/A
1707.77,11226,2023-12-01,Timely,N/A
1969.00,11226,2023-12-01,Timely,N/A
2163.00,11226,2023-12-01,Timely,N/A
1633.00,11226,2023-12-01,Timely,N/A
2163.00,11226,2023-12-01,Timely,N/A
1130.00,11226,2023-12-01,Timely,N/A
1029.73,11226,2023-12-01,Timely,N/A
1661.32,11226,2023-12-01,Timely,N/A
2175.00,11226,2023-12-01,Timely,N/A
2489.00,11226,2023-12-01,Timely,N/A
2556.00,11226,2023-12-01,Timely,N/A
1719.00,11226,2023-12-01,Timely,N/A
2124.70,11226,2023-12-01,Timely,N/A
2053.46,11226,2023-12-01,Timely,N/A
854.05,11226,2023-12-01,Timely,N/A
2172.00,11226,2023-12-01,Timely,N/A
1449.90,11226,2023-12-01,Timely,N/A
966.00,11226,2023-12-01,Timely,N/A
2097.00,11226,2023-12-01,Timely,N/A
750.00,11226,2023-12-01,Timely,N/A
2186.00,11226,2023-12-01,Timely,N/A
884.60,11226,2023-12-01,Timely,N/A
1646.80,11226,2023-12-01,Timely,N/A
2031.81,11226,2023-12-01,Timely,N/A
2384.60,11226,2023-12-01,Timely,N/A
2391.00,11226,2023-12-01,Timely,N/A
1826.83,11226,2023-12-01,Timely,N/A
1870.10,11226,2023-12-01,Timely,N/A
1765.50,11226,2023-12-01,Timely,N/A
1658.44,11226,2023-12-01,Timely,N/A
3002.00,11226,2023-12-01,Timely,N/A
903.80,11226,2023-12-01,Timely,N/A
1764.00,11226,2023-12-01,Timely,N/A
1355.58,11226,2023-12-01,Timely,N/A
1072.34,11226,2023-12-01,Timely,N/A
1960.00,11226,2023-12-01,Timely,N/A
2685.43,11226,2023-12-01,Timely,N/A
2795.00,11226,2023-12-01,Timely,N/A
3308.00,11226,2023-12-01,Timely,N/A
2915.00,11226,2023-12-01,Timely,N/A
1737.86,11226,2023-12-01,Timely,N/A
2021.00,11226,2023-12-01,Timely,N/A
2508.60,11226,2023-12-01,Timely,N/A
2628.00,11226,2023-12-01,Timely,N/A
397.11,11226,2023-12-01,Timely,N/A
2237.96,11226,2023-12-01,Timely,N/A
2675.88,11226,2023-12-01,Timely,N/A
2116.00,11226,2023-12-01,Timely,N/A
1919.00,11226,2023-12-01,Timely,N/A
531.62,11226,2023-12-01,Timely,N/A
958.13,11226,2023-12-01,Timely,N/A
1592.00,11226,2023-12-01,Timely,N/A
2101.98,11226,2023-12-01,Timely,N/A
2738.00,11226,2023-12-01,Timely,N/A
1717.00,11226,2023-12-01,Timely,N/A
2235.67,11226,2023-12-01,Timely,N/A
2574.00,11226,2023-12-01,Timely,N/A
2158.25,11226,2023-12-01,Timely,N/A
2391.00,11226,2023-12-01,Timely,N/A
2400.00,11226,2023-12-01,Timely,N/A
1633.00,11226,2023-12-01,Timely,N/A
1679.92,11226,2023-12-01,Timely,N/A
1205.62,11226,2023-12-01,Timely,N/A
2391.00,11226,2023-12-01,Timely,N/A
1854.33,11226,2023-12-01,Timely,N/A
2556.00,11226,2023-12-01,Timely,N/A
2202.00,11226,2023-12-01,Timely,N/A
2005.70,11226,2023-12-01,Timely,N/A
1825.00,11226,2023-12-01,Timely,N/A
1562.41,11226,2023-12-01,Timely,N/A
1784.00,11226,2023-12-01,Timely,N/A
1711.99,11226,2023-12-01,Timely,N/A
158.26,11226,2023-12-01,Timely,N/A
1810.34,11226,2023-12-01,Timely,N/A
1666.60,11226,2023-12-01,Timely,N/A
2434.50,11226,2023-12-01,Timely,N/A
1377.06,11226,2023-12-01,Timely,N/A
880.40,11226,2023-12-01,Timely,N/A
2318.90,11226,2023-12-01,Timely,N/A
1535.00,11226,2023-12-01,Timely,N/A
2525.00,11226,2023-12-01,Timely,N/A
3308.00,11226,2023-12-01,Timely,N/A
1719.31,11226,2023-12-01,Timely,N/A
2582.60,11226,2023-12-01,Timely,N/A
1849.80,11226,2023-12-01,Timely,N/A
2479.00,11226,2023-12-01,Timely,N/A
961.84,11226,2023-12-01,Timely,N/A
2228.60,11226,2023-12-01,Timely,N/A
1123.41,11226,2023-12-01,Timely,N/A
1237.40,11226,2023-12-01,Timely,N/A
1288.66,11226,2023-12-01,Timely,N/A
1826.90,11226,2023-12-01,Timely,N/A
789.80,11226,2023-12-01,Timely,N/A
2085.00,11226,2023-12-01,Timely,N/A
2428.14,11226,2023-12-01,Timely,N/A
1961.80,11226,2023-12-01,Timely,N/A
2334.10,11226,2023-12-01,Timely,N/A
2142.00,11226,2023-12-01,Timely,N/A
2172.00,11226,2023-12-01,Timely,N/A
2622.20,11226,2023-12-01,Timely,N/A
1599.04,11226,2023-12-01,Timely,N/A
1893.00,11226,2023-12-01,Timely,N/A
2186.00,11226,2023-12-01,Timely,N/A
1860.08,11226,2023-12-01,Timely,N/A
1793.06,11226,2023-12-01,Timely,N/A
2296.00,11226,2023-12-01,Timely,N/A
2418.15,11226,2023-12-01,Timely,N/A
1603.38,11226,2023-12-01,Timely,N/A
1644.00,11226,2023-12-01,Timely,N/A
2120.00,11226,2023-12-01,Timely,N/A
1858.54,11226,2023-12-01,Timely,N/A
3265.82,11226,2023-12-01,Timely,N/A
2240.00,11226,2023-12-01,Timely,N/A
2151.37,11226,2023-12-01,Timely,N/A
996.04,11226,2023-12-01,Timely,N/A
1145.03,11226,2023-12-01,Timely,N/A
1684.13,11226,2023-12-01,Timely,N/A
1976.16,11226,2023-12-01,Timely,N/A
2172.00,11226,2023-12-01,Timely,N/A
1685.00,11226,2023-12-01,Timely,N/A
2105.30,11226,2023-12-01,Timely,N/A
1935.70,11226,2023-12-01,Timely,N/A
1531.77,11226,2023-12-01,Timely,N/A
1637.84,11226,2023-12-01,Timely,N/A
993.40,11226,2023-12-01,Timely,N/A
1782.10,11228,2023-12-01,Timely,N/A
1198.17,11228,2023-12-01,Timely,N/A
762.78,11228,2023-12-01,Timely,N/A
1631.30,11228,2023-12-01,Timely,N/A
1015.80,11228,2023-12-01,Timely,N/A
1866.00,11228,2023-12-01,Timely,N/A
781.66,11228,2023-12-01,Timely,N/A
583.21,11228,2023-12-01,Timely,N/A
1485.00,11228,2023-12-01,Timely,N/A
1000.90,11228,2023-12-01,Timely,N/A
504.75,11228,2023-12-01,Timely,N/A
958.70,11228,2023-12-01,Timely,N/A
1358.90,11228,2023-12-01,Timely,N/A
1233.30,11228,2023-12-01,Timely,N/A
1689.09,11228,2023-12-01,Timely,N/A
1710.00,11228,2023-12-01,Timely,N/A
1969.00,11228,2023-12-01,Timely,N/A
925.55,11228,2023-12-01,Timely,N/A
1546.90,11229,2023-12-01,Timely,N/A
1180.00,11229,2023-12-01,Timely,N/A
750.00,11229,2023-12-01,Timely,N/A
750.00,11229,2023-12-01,Timely,N/A
1643.60,11229,2023-12-01,Timely,N/A
920.30,11229,2023-12-01,Timely,N/A
1132.94,11229,2023-12-01,Timely,N/A
1317.00,11229,2023-12-01,Timely,N/A
2127.00,11229,2023-12-01,Timely,N/A
1261.90,11229,2023-12-01,Timely,N/A
1113.25,11229,2023-12-01,Timely,N/A
750.00,11229,2023-12-01,Timely,N/A
1153.80,11229,2023-12-01,Timely,N/A
1668.90,11229,2023-12-01,Timely,N/A
1590.00,11229,2023-12-01,Timely,N/A
1227.40,11229,2023-12-01,Timely,N/A
1358.90,11229,2023-12-01,Timely,N/A
1701.00,11229,2023-12-01,Timely,N/A
